filename,unripe,ripe, overripe, rotten
musa-acuminata-banana-b1b629d8-4037-11ec-b87f-94b86d66fd1d_jpg.rf.bd81e1013646c9788fc78d617cd83e0d.jpg,1,0,0,0
musa-acuminata-banana-b1d75455-4037-11ec-a857-94b86d66fd1d_jpg.rf.45c0f3d94ef4488b32a212da3e57b44d.jpg,1,0,0,0
musa-acuminata-banana-b1d75455-4037-11ec-a857-94b86d66fd1d_jpg.rf.5352fdcbe18b891fa94ff506a953c0a5.jpg,1,0,0,0
musa-acuminata-banana-b1d75455-4037-11ec-a857-94b86d66fd1d_jpg.rf.f9e362261f3e187146e5af1c9eef6c4b.jpg,1,0,0,0
musa-acuminata-banana-b1fe199f-4037-11ec-9c6f-94b86d66fd1d_jpg.rf.22c9ba5b890e03ee82e89fd9a4b2429a.jpg,1,0,0,0
musa-acuminata-banana-b1fe199f-4037-11ec-9c6f-94b86d66fd1d_jpg.rf.9f631725309b99a5622c3284e2e1d0eb.jpg,1,0,0,0
musa-acuminata-banana-b1fe199f-4037-11ec-9c6f-94b86d66fd1d_jpg.rf.bb52dada96b3d52b1645d377a7db908e.jpg,1,0,0,0
musa-acuminata-banana-b22c4647-4037-11ec-b5f7-94b86d66fd1d_jpg.rf.5b07653c550b2f122bfa8297f1d3baca.jpg,1,0,0,0
musa-acuminata-banana-b22c4647-4037-11ec-b5f7-94b86d66fd1d_jpg.rf.ca3c48ca2e87a9dd1a9ba892029dec2b.jpg,1,0,0,0
musa-acuminata-banana-b22c4647-4037-11ec-b5f7-94b86d66fd1d_jpg.rf.f8a8678898c3babc11c81204f1bb0bf1.jpg,1,0,0,0
musa-acuminata-banana-b2565768-4037-11ec-93db-94b86d66fd1d_jpg.rf.64608563815a8c3357f7679f0c2e0ba9.jpg,1,0,0,0
musa-acuminata-banana-b2565768-4037-11ec-93db-94b86d66fd1d_jpg.rf.75f9d1194f08b4b84a55279af0b0bc37.jpg,1,0,0,0
musa-acuminata-banana-b2565768-4037-11ec-93db-94b86d66fd1d_jpg.rf.cec73db20d4e4d7c2fd0cdc045b0cbb1.jpg,1,0,0,0
musa-acuminata-banana-b277bf60-4037-11ec-9fa7-94b86d66fd1d_jpg.rf.1d6059335030edcead84e3bfd75fdc31.jpg,1,0,0,0
musa-acuminata-banana-b277bf60-4037-11ec-9fa7-94b86d66fd1d_jpg.rf.621ce9906e93e371005ac252ab4adec1.jpg,1,0,0,0
musa-acuminata-banana-b277bf60-4037-11ec-9fa7-94b86d66fd1d_jpg.rf.851dac5e1239826a02ba3f0c18689644.jpg,1,0,0,0
musa-acuminata-banana-b2961cdc-4037-11ec-886e-94b86d66fd1d_jpg.rf.e035b9f50ce5caf3577e3003271e6145.jpg,1,0,0,0
musa-acuminata-banana-b2c0c3ee-4037-11ec-9cd3-94b86d66fd1d_jpg.rf.1dba049b46186d996a0d8d3917f440e3.jpg,1,0,0,0
musa-acuminata-banana-b2c0c3ee-4037-11ec-9cd3-94b86d66fd1d_jpg.rf.376b3bc51d12b18f32de4c537acdf410.jpg,1,0,0,0
musa-acuminata-banana-b2c0c3ee-4037-11ec-9cd3-94b86d66fd1d_jpg.rf.f962c17fb8dd3e992b69a526d0f7272e.jpg,1,0,0,0
musa-acuminata-banana-b2ff5d29-4037-11ec-9e1e-94b86d66fd1d_jpg.rf.c14cd0c2f65a6edf198f2b95113dc84d.jpg,1,0,0,0
musa-acuminata-banana-b324ff93-4037-11ec-b0de-94b86d66fd1d_jpg.rf.78c563aaf128ae0a01347973b2e907f8.jpg,1,0,0,0
musa-acuminata-banana-b34a59fc-4037-11ec-b743-94b86d66fd1d_jpg.rf.7f278d28c497660afa10eae55a2c448a.jpg,1,0,0,0
musa-acuminata-banana-b34a59fc-4037-11ec-b743-94b86d66fd1d_jpg.rf.c264ad19f5fb70927412db1f762b7c5b.jpg,1,0,0,0
musa-acuminata-banana-b34a59fc-4037-11ec-b743-94b86d66fd1d_jpg.rf.fe72531f88282c96e05129f99bdbc490.jpg,1,0,0,0
musa-acuminata-banana-b37ca1f4-4037-11ec-9e62-94b86d66fd1d_jpg.rf.87283be63942d738dbd0f889cee726e9.jpg,1,0,0,0
musa-acuminata-banana-b37ca1f4-4037-11ec-9e62-94b86d66fd1d_jpg.rf.90459a15cbe06f1e7d045a920e2bea88.jpg,1,0,0,0
musa-acuminata-banana-b37ca1f4-4037-11ec-9e62-94b86d66fd1d_jpg.rf.d1d9ac7b257aa59ce5f55cf028242e88.jpg,1,0,0,0
musa-acuminata-banana-b3a36ad4-4037-11ec-a392-94b86d66fd1d_jpg.rf.4aa40730f749a2b45acd81186dbea177.jpg,1,0,0,0
musa-acuminata-banana-b3a36ad4-4037-11ec-a392-94b86d66fd1d_jpg.rf.ec9185e107d0e3c9acb7abeb2e1d2dea.jpg,1,0,0,0
musa-acuminata-banana-b3a36ad4-4037-11ec-a392-94b86d66fd1d_jpg.rf.fe71b55cd5e344789553e6a47fdf1fdc.jpg,1,0,0,0
musa-acuminata-banana-b3c6d3e8-4037-11ec-8e69-94b86d66fd1d_jpg.rf.16ba1e16b25fc184b9dd93d947614dea.jpg,1,0,0,0
musa-acuminata-banana-b3c6d3e8-4037-11ec-8e69-94b86d66fd1d_jpg.rf.7a5a03221e14aed43e98a16be3bb9881.jpg,1,0,0,0
musa-acuminata-banana-b3c6d3e8-4037-11ec-8e69-94b86d66fd1d_jpg.rf.e6e4c9ef30738c47190666ac099426f0.jpg,1,0,0,0
musa-acuminata-banana-b3e55c81-4037-11ec-9718-94b86d66fd1d_jpg.rf.7498f982a3d1debe2fcdd32cb4954193.jpg,1,0,0,0
musa-acuminata-banana-b40981d9-4037-11ec-a210-94b86d66fd1d_jpg.rf.6cee61bd90a62cee2efd119a612a20a7.jpg,1,0,0,0
musa-acuminata-banana-b42acaae-4037-11ec-8b21-94b86d66fd1d_jpg.rf.08240387610d8a274f294d4761c395bc.jpg,1,0,0,0
musa-acuminata-banana-b42acaae-4037-11ec-8b21-94b86d66fd1d_jpg.rf.bf94acdc323fd6c804a771076a899f1a.jpg,1,0,0,0
musa-acuminata-banana-b42acaae-4037-11ec-8b21-94b86d66fd1d_jpg.rf.cf290588f2c49373e48f2e71d62d3ad1.jpg,1,0,0,0
musa-acuminata-banana-b44defff-4037-11ec-8856-94b86d66fd1d_jpg.rf.4cdf388a70fbaeb4a720d99b3d63ed2e.jpg,1,0,0,0
musa-acuminata-banana-b478deb1-4037-11ec-9a67-94b86d66fd1d_jpg.rf.7d4a2e10ea4769a385997aee7eebcf25.jpg,1,0,0,0
musa-acuminata-banana-b478deb1-4037-11ec-9a67-94b86d66fd1d_jpg.rf.adb2d909499d4141b1432c5dbcfe9ec3.jpg,1,0,0,0
musa-acuminata-banana-b478deb1-4037-11ec-9a67-94b86d66fd1d_jpg.rf.ebb044398f4215d736969964795918c5.jpg,1,0,0,0
musa-acuminata-banana-b4a0297b-4037-11ec-9648-94b86d66fd1d_jpg.rf.08f008dbd023aceb5f144dcb2e3c74f8.jpg,1,0,0,0
musa-acuminata-banana-b4a0297b-4037-11ec-9648-94b86d66fd1d_jpg.rf.552d0ca8b2ad37befcd1233a951235a7.jpg,1,0,0,0
musa-acuminata-banana-b4a0297b-4037-11ec-9648-94b86d66fd1d_jpg.rf.94b47e410c524c503c9b29e7d24c387a.jpg,1,0,0,0
musa-acuminata-banana-b4c5b970-4037-11ec-9535-94b86d66fd1d_jpg.rf.6a8335dc690ef515517c9c14d0d18f26.jpg,1,0,0,0
musa-acuminata-banana-b4c5b970-4037-11ec-9535-94b86d66fd1d_jpg.rf.8a055d0c4b3d5abec2da9bbf727f0f0f.jpg,1,0,0,0
musa-acuminata-banana-b4c5b970-4037-11ec-9535-94b86d66fd1d_jpg.rf.d9df616b461bdd4f04351d5d404c0f6b.jpg,1,0,0,0
musa-acuminata-banana-b4ed072d-4037-11ec-b9dd-94b86d66fd1d_jpg.rf.87744f64c9b64895edd4b16fd7c4582c.jpg,1,0,0,0
musa-acuminata-banana-b4ed072d-4037-11ec-b9dd-94b86d66fd1d_jpg.rf.d41c1ebb2ed4c4d13f129685fe0578a6.jpg,1,0,0,0
musa-acuminata-banana-b4ed072d-4037-11ec-b9dd-94b86d66fd1d_jpg.rf.f75dfec93bfbd4ae70b05e2bc06c7371.jpg,1,0,0,0
musa-acuminata-banana-b50e9132-4037-11ec-a75d-94b86d66fd1d_jpg.rf.99a3a60bfdb2fc0de3b985a46033063e.jpg,1,0,0,0
musa-acuminata-banana-b52ed21a-4037-11ec-80fd-94b86d66fd1d_jpg.rf.2ccf4186704f5f5bec8051bfda256d70.jpg,1,0,0,0
musa-acuminata-banana-b52ed21a-4037-11ec-80fd-94b86d66fd1d_jpg.rf.526e981cce0507991749b3352704cc35.jpg,1,0,0,0
musa-acuminata-banana-b52ed21a-4037-11ec-80fd-94b86d66fd1d_jpg.rf.6755cc40845fbb494ea7c8e3a5885e1e.jpg,1,0,0,0
musa-acuminata-banana-b553346e-4037-11ec-9914-94b86d66fd1d_jpg.rf.27e2f1ddd0016399f01db93e63bdad7a.jpg,1,0,0,0
musa-acuminata-banana-b574aa67-4037-11ec-8bb6-94b86d66fd1d_jpg.rf.686591a61cd01f0a6df78d8e4d24639e.jpg,1,0,0,0
musa-acuminata-banana-b59b05d4-4037-11ec-b031-94b86d66fd1d_jpg.rf.304ff58e1021473a148834bc9eaa9907.jpg,1,0,0,0
musa-acuminata-banana-b59b05d4-4037-11ec-b031-94b86d66fd1d_jpg.rf.c41e9997207ad80f5a9776626d3061b9.jpg,1,0,0,0
musa-acuminata-banana-b59b05d4-4037-11ec-b031-94b86d66fd1d_jpg.rf.d6f535ccd6cb52874a8dc46d4f699684.jpg,1,0,0,0
musa-acuminata-banana-b5c450b1-4037-11ec-b246-94b86d66fd1d_jpg.rf.6a7cd8e40a6f2a7b0786264e24035f23.jpg,1,0,0,0
musa-acuminata-banana-b5eaaaec-4037-11ec-a3d1-94b86d66fd1d_jpg.rf.570ab670c4053583f79b15f640cdfe47.jpg,1,0,0,0
musa-acuminata-banana-b5eaaaec-4037-11ec-a3d1-94b86d66fd1d_jpg.rf.8ff487db0d4c2b503cc6c24e2b8516e9.jpg,1,0,0,0
musa-acuminata-banana-b5eaaaec-4037-11ec-a3d1-94b86d66fd1d_jpg.rf.d887e3a6721fd41a8da6cb19094f72ea.jpg,1,0,0,0
musa-acuminata-banana-b60fa9f9-4037-11ec-8737-94b86d66fd1d_jpg.rf.672fa44484987c1f70ba26a8b2fff172.jpg,1,0,0,0
musa-acuminata-banana-b63637cd-4037-11ec-ae27-94b86d66fd1d_jpg.rf.2c0d87017d7375832bf8401a70954909.jpg,1,0,0,0
musa-acuminata-banana-b63637cd-4037-11ec-ae27-94b86d66fd1d_jpg.rf.967a9799e01471a36a173168d3cd82b4.jpg,1,0,0,0
musa-acuminata-banana-b63637cd-4037-11ec-ae27-94b86d66fd1d_jpg.rf.a6702360d3202f66d7d1258b5c3788ca.jpg,1,0,0,0
musa-acuminata-banana-b65dbaea-4037-11ec-9e85-94b86d66fd1d_jpg.rf.82569baec4a09f40daa924f47b67c7e5.jpg,1,0,0,0
musa-acuminata-banana-b65dbaea-4037-11ec-9e85-94b86d66fd1d_jpg.rf.8e14c39b323a8b19fae913e9257fe7b7.jpg,1,0,0,0
musa-acuminata-banana-b65dbaea-4037-11ec-9e85-94b86d66fd1d_jpg.rf.e837028091391606d3e045fd2f3bd2ae.jpg,1,0,0,0
musa-acuminata-banana-b68b972a-4037-11ec-8713-94b86d66fd1d_jpg.rf.2b63fb5e6603a7431b191bd9b84554df.jpg,1,0,0,0
musa-acuminata-banana-b68b972a-4037-11ec-8713-94b86d66fd1d_jpg.rf.730f78dfc86ebcf69543de21efcb08ed.jpg,1,0,0,0
musa-acuminata-banana-b68b972a-4037-11ec-8713-94b86d66fd1d_jpg.rf.7743e14558155a37add3b2bf78a41bac.jpg,1,0,0,0
musa-acuminata-banana-b6b1a68b-4037-11ec-b67c-94b86d66fd1d_jpg.rf.0618c800ccb855a9e2d3cef31150345f.jpg,1,0,0,0
musa-acuminata-banana-b6b1a68b-4037-11ec-b67c-94b86d66fd1d_jpg.rf.c7e88f74efab74275862e5cffd6da289.jpg,1,0,0,0
musa-acuminata-banana-b6b1a68b-4037-11ec-b67c-94b86d66fd1d_jpg.rf.ce89df4b527eca88a66dd392f7f59881.jpg,1,0,0,0
musa-acuminata-banana-b6dded1a-4037-11ec-a2c5-94b86d66fd1d_jpg.rf.809a47c5fb8259c9a9409a7fd684ac09.jpg,1,0,0,0
musa-acuminata-banana-b6dded1a-4037-11ec-a2c5-94b86d66fd1d_jpg.rf.bfc989ff2cd2e9e062630ec361c87f5d.jpg,1,0,0,0
musa-acuminata-banana-b6dded1a-4037-11ec-a2c5-94b86d66fd1d_jpg.rf.f4a25203ee870fedb8eceda649a5ebec.jpg,1,0,0,0
musa-acuminata-banana-b7017cb4-4037-11ec-b707-94b86d66fd1d_jpg.rf.0eeb92dacf2837c9b810b90c03c30bb8.jpg,1,0,0,0
musa-acuminata-banana-b7017cb4-4037-11ec-b707-94b86d66fd1d_jpg.rf.b1161ba50b7710e8a99c2e65cd8867e1.jpg,1,0,0,0
musa-acuminata-banana-b7017cb4-4037-11ec-b707-94b86d66fd1d_jpg.rf.cc7a99c4aabd60173177c901de788a20.jpg,1,0,0,0
musa-acuminata-banana-b72ad7a4-4037-11ec-9ae1-94b86d66fd1d_jpg.rf.dcb032afb017515592c58701a0286864.jpg,1,0,0,0
musa-acuminata-banana-b72ad7a4-4037-11ec-9ae1-94b86d66fd1d_jpg.rf.e7ad50fd406e5019dec51dc04268a538.jpg,1,0,0,0
musa-acuminata-banana-b72ad7a4-4037-11ec-9ae1-94b86d66fd1d_jpg.rf.eae74aa4fd89e982d0ad5da8dd028898.jpg,1,0,0,0
musa-acuminata-banana-b74b9ad1-4037-11ec-b04d-94b86d66fd1d_jpg.rf.46cbfa97d788ba008df7c3809c15cf52.jpg,1,0,0,0
musa-acuminata-banana-b775629e-4037-11ec-9873-94b86d66fd1d_jpg.rf.3da844d9d52b5f0af16e870a68518be1.jpg,1,0,0,0
musa-acuminata-banana-b79e4039-4037-11ec-a66b-94b86d66fd1d_jpg.rf.446322dbad97016b1db3688a61c706e7.jpg,1,0,0,0
musa-acuminata-banana-b79e4039-4037-11ec-a66b-94b86d66fd1d_jpg.rf.cc3ee0a23184379e11836d9a2ce374a4.jpg,1,0,0,0
musa-acuminata-banana-b79e4039-4037-11ec-a66b-94b86d66fd1d_jpg.rf.dd47bc9aab278e8d42cfd9fbc3ed7fed.jpg,1,0,0,0
musa-acuminata-banana-b7cb2bbe-4037-11ec-8f57-94b86d66fd1d_jpg.rf.0eab5b854ae1d0d3ad30707600449dde.jpg,1,0,0,0
musa-acuminata-banana-b7cb2bbe-4037-11ec-8f57-94b86d66fd1d_jpg.rf.f19c0d77387d886db3b0a32c45bb2a40.jpg,1,0,0,0
musa-acuminata-banana-b7cb2bbe-4037-11ec-8f57-94b86d66fd1d_jpg.rf.f6e92546df84e123fad6b1d9373e4d65.jpg,1,0,0,0
musa-acuminata-banana-b7ef96be-4037-11ec-b78a-94b86d66fd1d_jpg.rf.84e577fdf75562e8e0f61d9af8e20bdc.jpg,1,0,0,0
musa-acuminata-banana-b7ef96be-4037-11ec-b78a-94b86d66fd1d_jpg.rf.9bd967ee22edef6766fea017f58f1743.jpg,1,0,0,0
musa-acuminata-banana-b7ef96be-4037-11ec-b78a-94b86d66fd1d_jpg.rf.aac1f0301e7e7613af4448b5bbc3b2c2.jpg,1,0,0,0
musa-acuminata-banana-b8105cfa-4037-11ec-8aca-94b86d66fd1d_jpg.rf.5349a3cafa301751c61400f94d795137.jpg,1,0,0,0
musa-acuminata-banana-b82f35fb-4037-11ec-9ab0-94b86d66fd1d_jpg.rf.7c3647fa24acdbcdecbf44b7f08d360d.jpg,1,0,0,0
musa-acuminata-banana-b856c9ce-4037-11ec-a9d0-94b86d66fd1d_jpg.rf.2c0bad9b93eeeb9d1cac753efef662e9.jpg,1,0,0,0
musa-acuminata-banana-b856c9ce-4037-11ec-a9d0-94b86d66fd1d_jpg.rf.3ffcebf769659a89328090f627c01f42.jpg,1,0,0,0
musa-acuminata-banana-b856c9ce-4037-11ec-a9d0-94b86d66fd1d_jpg.rf.54548846ba2e060b8195ad1144e3de92.jpg,1,0,0,0
musa-acuminata-banana-b876aa0d-4037-11ec-8fd1-94b86d66fd1d_jpg.rf.19507459e6197dc4954819f4b3e5220f.jpg,1,0,0,0
musa-acuminata-banana-b89c7080-4037-11ec-a23f-94b86d66fd1d_jpg.rf.2c64f4a4267d9fb9fe45c714a37ed8b7.jpg,1,0,0,0
musa-acuminata-banana-b89c7080-4037-11ec-a23f-94b86d66fd1d_jpg.rf.53abb59cdb8d017406465bbf41ae7dc6.jpg,1,0,0,0
musa-acuminata-banana-b89c7080-4037-11ec-a23f-94b86d66fd1d_jpg.rf.f0bc0ed11a0696df04d2d1b484106cfc.jpg,1,0,0,0
musa-acuminata-banana-b8c11074-4037-11ec-a610-94b86d66fd1d_jpg.rf.447de2d4c28ce4f2a03ce03c928af9fa.jpg,1,0,0,0
musa-acuminata-banana-b8c11074-4037-11ec-a610-94b86d66fd1d_jpg.rf.d3490b855c90ca4d08a924fbe6efa43e.jpg,1,0,0,0
musa-acuminata-banana-b8c11074-4037-11ec-a610-94b86d66fd1d_jpg.rf.d41fe9c214ed74330d8b3968b0a32799.jpg,1,0,0,0
musa-acuminata-banana-b8e23325-4037-11ec-bffa-94b86d66fd1d_jpg.rf.0390ef0588618ed6158da72555630818.jpg,1,0,0,0
musa-acuminata-banana-b8e23325-4037-11ec-bffa-94b86d66fd1d_jpg.rf.5f1d56ce428cb807713b8c48e8be7f9a.jpg,1,0,0,0
musa-acuminata-banana-b8e23325-4037-11ec-bffa-94b86d66fd1d_jpg.rf.c30e3d0f21a5f710d4abfc05befd0f0f.jpg,1,0,0,0
musa-acuminata-banana-b905cb49-4037-11ec-aa76-94b86d66fd1d_jpg.rf.9c468394a7daeb8b04c69d283b104142.jpg,1,0,0,0
musa-acuminata-banana-b905cb49-4037-11ec-aa76-94b86d66fd1d_jpg.rf.9d2cc5a8caa15bdb108e911612fb096f.jpg,1,0,0,0
